image_ID,object_ID,size,pos_x,pos_y,roundness,brightness_sum_red,brightness_average_red,brightness_sum_green,brightness_average_green,brightness_sum_blue,brightness_average_blue,brightness_sum,brightness_average,min_feret,max_feret,feret_ratio,width_to_height_ratio
plant036_rgb_class_watershed,9,704,156.180,231.786,0.786,67897.0,96.44460227272727,96202.0,136.6505681818182,16023.0,22.759943181818183,60031.0,85.27130681818181,30.543,40.804,0.7485170423034588,1.0
plant036_rgb_class_watershed,10,567,207.555,236.391,0.907,56781.0,100.14285714285714,79616.0,140.4162257495591,18685.0,32.954144620811284,51701.0,91.18342151675485,28.006,32.249,0.8684358560303987,1.0
plant036_rgb_class_watershed,11,906,184.088,250.308,0.762,94754.0,104.58498896247241,140048.0,154.57836644591612,28859.0,31.853200883002206,87883.0,97.00110375275938,31.543,43.909,0.7183771572491405,0.8095238095238095
plant036_rgb_class_watershed,12,1141,53.200,256.137,0.729,147892.0,129.61612620508325,169637.0,148.67397020157756,19363.0,16.97020157756354,112300.0,98.42243645924627,37.277,49.729,0.749603937301371,1.0212765957446808
plant036_rgb_class_watershed,13,2381,250.141,257.285,0.607,243905.0,102.43805123897522,376288.0,158.03779924401513,53332.0,22.398992020159596,224511.0,94.2927341453171,46.802,73.164,0.6396886438562762,1.5319148936170213
plant036_rgb_class_watershed,14,71,146.852,268.134,0.800,7863.0,110.74647887323944,9402.0,132.42253521126761,1749.0,24.64788732394366,6336.0,89.2394366197183,9.000,12.369,0.727606875108999,0.75
plant036_rgb_class_watershed,15,567,191.399,278.904,0.623,56389.0,99.45149911816578,74185.0,130.83774250440916,8869.0,15.641975308641975,46491.0,81.994708994709,22.588,34.928,0.6466891861923811,1.2142857142857142
plant036_rgb_class_watershed,16,90,94.267,278.100,0.710,9201.0,102.23333333333333,11879.0,131.98888888888888,1135.0,12.61111111111111,7408.0,82.31111111111112,10.000,13.601,0.7352146220938077,0.7692307692307693
plant036_rgb_class_watershed,17,4156,209.057,325.712,0.767,477472.0,114.88739172281039,720184.0,173.28777670837343,121004.0,29.115495668912416,439565.0,105.76636188642927,65.743,86.977,0.7558710493377059,0.7906976744186046
plant036_rgb_class_watershed,18,165,58.470,339.070,0.834,20319.0,123.14545454545454,23204.0,140.63030303030303,5002.0,30.315151515151516,16171.0,98.0060606060606,14.998,18.439,0.8133798897811643,0.9411764705882353
plant036_rgb_class_watershed,19,651,84.643,361.219,0.716,80954.0,124.35330261136713,91070.0,139.89247311827958,19072.0,29.29646697388633,63693.0,97.83870967741936,25.821,37.014,0.697615632499279,1.0666666666666667
plant036_rgb_class_watershed,20,430,251.740,391.460,0.625,44428.0,103.32093023255814,54489.0,126.71860465116279,7410.0,17.232558139534884,35444.0,82.42790697674418,22.759,33.106,0.6874648282584802,0.7666666666666667
plant036_rgb_class_watershed,21,178,102.326,403.556,0.741,23750.0,133.42696629213484,26914.0,151.2078651685393,3515.0,19.747191011235955,18065.0,101.48876404494382,13.909,18.601,0.7477521423432674,1.0
plant036_rgb_class_watershed,22,498,171.779,418.183,0.812,63759.0,128.03012048192772,71386.0,143.3453815261044,13382.0,26.8714859437751,49514.0,99.42570281124497,25.000,32.280,0.7744727635109871,1.24
plant037_rgb_class_watershed,1,5069,256.792,110.005,0.608,614941.0,121.31406589070822,907414.0,179.01242848688105,181257.0,35.758137699743536,567882.0,112.03038074570921,65.000,109.772,0.59213377427656,0.5963302752293578
plant037_rgb_class_watershed,2,3770,153.899,155.123,0.808,452776.0,120.0997347480106,671099.0,178.0103448275862,110357.0,29.27241379310345,411422.0,109.13050397877984,66.000,87.920,0.7506788648186264,1.196969696969697
plant037_rgb_class_watershed,3,3162,333.198,171.136,0.765,365024.0,115.44086021505376,546715.0,172.90164452877926,125961.0,39.83586337760911,345886.0,109.38836179633144,57.276,77.466,0.7393638415455337,1.015625
plant037_rgb_class_watershed,4,914,257.982,193.013,0.822,108592.0,118.80962800875274,143376.0,156.86652078774617,50464.0,55.21225382932166,100810.0,110.29540481400437,34.676,46.098,0.7522366543397875,0.8222222222222222
plant037_rgb_class_watershed,5,218,198.463,193.124,0.352,25855.0,118.60091743119266,32624.0,149.651376146789,12972.0,59.5045871559633,23823.0,109.27981651376147,12.728,30.529,0.4169169491508716,1.3
plant037_rgb_class_watershed,6,1862,161.947,208.527,0.723,219228.0,117.73791621911923,334749.0,179.77926960257787,61126.0,32.828141783029004,205028.0,110.11170784103115,45.464,60.415,0.7525207548373551,1.2291666666666667
plant037_rgb_class_watershed,7,5814,400.055,227.041,0.578,709158.0,121.97420020639835,1048228.0,180.2939456484348,220111.0,37.85878912968696,659164.0,113.37530099759202,69.790,128.082,0.5448842655517067,1.6849315068493151
plant037_rgb_class_watershed,8,2433,300.276,235.453,0.749,251891.0,103.53103164817098,384336.0,157.96794081381012,65719.0,27.011508425811755,233955.0,96.15906288532676,55.861,72.533,0.7701546511295826,0.9142857142857143
plant037_rgb_class_watershed,9,3243,184.588,244.610,0.489,344759.0,106.30866481652791,535983.0,165.27382053654023,102873.0,31.721554116558742,327865.0,101.09929078014184,48.790,95.210,0.5124484556970359,0.9240506329113924
plant037_rgb_class_watershed,10,1244,245.500,235.619,0.741,132442.0,106.46463022508038,194196.0,156.10610932475885,49886.0,40.10128617363344,125520.0,100.90032154340837,37.327,51.740,0.7214389607443374,1.125
plant037_rgb_class_watershed,11,1066,261.548,265.743,0.514,114250.0,107.17636022514071,165771.0,155.50750469043152,49925.0,46.833958724202624,109995.0,103.18480300187618,30.211,57.706,0.5235267838675471,1.457142857142857
plant037_rgb_class_watershed,12,1503,235.078,286.382,0.629,158181.0,105.2435129740519,233937.0,155.64670658682635,46109.0,30.67797737857618,146080.0,97.19228210246175,37.745,68.425,0.5516309984860129,1.346938775510204
plant037_rgb_class_watershed,13,6063,120.199,334.863,0.493,751560.0,123.95843641761505,1100393.0,181.49315520369453,238819.0,39.38957611743361,696950.0,114.95134421903349,68.185,150.097,0.45427137954417335,1.3402061855670102
plant037_rgb_class_watershed,14,2139,301.845,316.607,0.652,217831.0,101.83777466105657,336321.0,157.2328190743338,79320.0,37.08274894810659,211180.0,98.72837774661056,47.147,77.006,0.6122530547947127,0.7936507936507936
plant037_rgb_class_watershed,15,1038,211.197,311.477,0.873,96496.0,92.96339113680155,148292.0,142.86319845857417,32569.0,31.3766859344894,92449.0,89.0645472061657,34.789,41.437,0.8395606609390686,0.9487179487179487
plant037_rgb_class_watershed,16,4758,364.194,344.953,0.598,581933.0,122.30622110130307,859478.0,180.6385035729298,185318.0,38.94871794871795,542231.0,113.9619588062211,62.610,106.151,0.589821992827732,1.075
plant037_rgb_class_watershed,17,3998,262.323,367.159,0.655,475069.0,118.82666333166583,709355.0,177.42746373186594,160039.0,40.02976488244122,448151.0,112.09379689844923,60.623,99.202,0.6111110230565624,0.6354166666666666
plant038_rgb_class_watershed,1,3328,207.104,159.203,0.602,375458.0,112.81790865384616,566472.0,170.21394230769232,138771.0,41.69801682692308,360245.0,108.24669471153847,54.752,94.726,0.5780043520828423,0.5913978494623656
plant038_rgb_class_watershed,2,2959,269.175,159.464,0.906,336846.0,113.83778303480906,514762.0,173.9648529908753,127150.0,42.970598175059145,326235.0,110.25177424805678,60.190,69.656,0.8640975848966265,1.064516129032258
plant038_rgb_class_watershed,3,2931,167.792,192.734,0.782,322645.0,110.08017741385193,502719.0,171.517911975435,126531.0,43.16990788126919,317292.0,108.25383828045035,54.261,70.803,0.7663644874070694,1.015625
plant038_rgb_class_watershed,4,2321,255.630,208.212,0.918,241624.0,104.10340370529944,382180.0,164.6617837139164,65856.0,28.37397673416631,229881.0,99.04394657475227,56.000,67.941,0.8242427331732491,0.8615384615384616
plant038_rgb_class_watershed,5,1872,326.151,203.024,0.720,196972.0,105.22008547008546,311083.0,166.17681623931625,59317.0,31.686431623931625,189153.0,101.04326923076923,46.000,64.195,0.7165665390947688,1.391304347826087
plant038_rgb_class_watershed,6,1530,292.610,229.796,0.663,146353.0,95.65555555555555,232556.0,151.99738562091503,33307.0,21.769281045751633,137405.0,89.80718954248366,47.078,70.228,0.6703560876465838,1.11864406779661
plant038_rgb_class_watershed,7,5161,87.727,239.898,0.590,625282.0,121.15520248013951,924019.0,179.0387521798101,248935.0,48.23386940515404,599399.0,116.14008913001356,64.052,108.171,0.5921338056981903,1.6153846153846154
plant038_rgb_class_watershed,8,1590,200.965,238.560,0.617,165475.0,104.07232704402516,255196.0,160.5006289308176,73047.0,45.94150943396227,164576.0,103.5069182389937,40.108,65.215,0.6150131788167573,0.7818181818181819
plant038_rgb_class_watershed,9,1115,162.862,248.787,0.872,130007.0,116.59820627802691,186445.0,167.2152466367713,61236.0,54.92017937219731,125891.0,112.9067264573991,36.000,44.418,0.8104737590699048,1.0555555555555556
plant038_rgb_class_watershed,10,1503,219.638,264.459,0.531,168876.0,112.35928143712574,244646.0,162.7717897538257,82386.0,54.81437125748503,165310.0,109.98669328010645,35.555,62.241,0.5712419956823227,1.1875
plant038_rgb_class_watershed,11,920,247.088,277.757,0.576,89010.0,96.75,141052.0,153.31739130434784,37660.0,40.93478260869565,89237.0,96.99673913043478,30.851,51.157,0.6030697050959102,0.6470588235294118
plant038_rgb_class_watershed,12,1353,288.490,282.847,0.807,157710.0,116.56319290465632,219226.0,162.02956393200296,95021.0,70.22985957132299,157310.0,116.26755358462675,39.000,50.220,0.7765904863601888,1.2564102564102564
plant038_rgb_class_watershed,13,3703,198.645,325.509,0.708,374502.0,101.13475560356467,587288.0,158.59789359978396,121750.0,32.878746961922765,361180.0,97.53713205509047,66.885,88.323,0.7572789636899948,0.875
plant038_rgb_class_watershed,14,5748,317.621,343.545,0.567,662890.0,115.32533054975644,1005417.0,174.9159707724426,245858.0,42.77296450939457,638073.0,111.00782881002088,70.520,132.412,0.5325756869412964,1.2696629213483146
plant038_rgb_class_watershed,15,2892,135.342,335.264,0.621,302757.0,104.68775933609959,478188.0,165.34854771784234,94657.0,32.73063623789765,291849.0,100.91597510373444,49.770,81.302,0.6121669704393817,1.2586206896551724
plant038_rgb_class_watershed,16,2743,248.171,351.281,0.728,297102.0,108.31279620853081,461964.0,168.41560335399197,142315.0,51.882974845060154,300457.0,109.53590958804229,54.202,72.801,0.7445274025195682,0.8
plant039_rgb_class_watershed,1,4363,309.073,116.248,0.649,505567.0,115.8760027504011,753775.0,172.76529910611964,213448.0,48.92230116892047,490922.0,112.51936740774697,64.000,100.285,0.6381837607451872,0.6464646464646465
plant039_rgb_class_watershed,2,4399,208.144,132.269,0.536,501249.0,113.94612411911798,757802.0,172.26687883609912,199348.0,45.3166628779268,486141.0,110.51170720618322,59.092,123.167,0.47977104289323996,0.6880733944954128
plant039_rgb_class_watershed,3,2701,175.143,164.457,0.516,281010.0,104.03924472417623,441122.0,163.31803035912625,118943.0,44.03665309144761,280355.0,103.79674194742688,41.719,89.828,0.46443736891993836,1.0285714285714285
plant039_rgb_class_watershed,4,2563,322.423,195.455,0.544,279386.0,109.00741318767069,437807.0,170.8181818181818,106289.0,41.47054233320328,274463.0,107.08661724541552,43.786,81.688,0.5360159239396634,1.1
plant039_rgb_class_watershed,5,1100,278.632,184.927,0.913,105668.0,96.06181818181818,156280.0,142.07272727272726,35222.0,32.02,99056.0,90.05090909090909,35.378,44.688,0.7916719043347644,1.0
plant039_rgb_class_watershed,6,3385,246.483,227.795,0.784,341237.0,100.74904044877472,516236.0,152.41718334809565,129419.0,38.210510776498374,328949.0,97.12105107764984,64.125,80.000,0.8015570529303423,1.1159420289855073
plant039_rgb_class_watershed,7,1726,342.504,226.695,0.558,150397.0,87.13615295480881,244364.0,141.57821552723058,61737.0,35.76882966396292,152164.0,88.15990730011588,39.488,66.528,0.5935461187551938,1.0363636363636364
plant039_rgb_class_watershed,8,3568,391.708,239.229,0.723,396352.0,111.08520179372198,609997.0,170.96328475336324,151778.0,42.538677130044846,386031.0,108.19254484304933,57.301,86.348,0.663600490401265,1.4482758620689655
plant039_rgb_class_watershed,9,4891,129.136,256.225,0.596,533111.0,108.99836434267021,829731.0,169.64444898793704,214236.0,43.80208546309548,525700.0,107.48313228378655,64.950,113.071,0.5744172414831225,1.7384615384615385
plant039_rgb_class_watershed,10,264,308.636,245.273,0.701,23377.0,88.54924242424242,30846.0,116.8409090909091,8792.0,33.303030303030305,21008.0,79.57575757575758,16.000,25.080,0.63796177826312,1.4375
plant039_rgb_class_watershed,11,1078,280.074,261.494,0.744,108427.0,100.58163265306122,163590.0,151.75324675324674,48493.0,44.98423005565863,106829.0,99.09925788497218,32.798,47.011,0.6976741188427916,1.0512820512820513
plant039_rgb_class_watershed,12,148,203.642,253.736,0.270,12465.0,84.22297297297297,17655.0,119.29054054054055,2954.0,19.95945945945946,11022.0,74.47297297297297,7.802,25.318,0.3081578169346504,3.125
plant039_rgb_class_watershed,13,3651,204.350,304.263,0.761,374359.0,102.53601752944398,581701.0,159.32648589427555,101191.0,27.715968227882772,352409.0,96.52396603670228,63.537,94.048,0.6755859945160422,1.1081081081081081
plant039_rgb_class_watershed,14,1287,271.621,315.583,0.851,123792.0,96.18648018648018,175020.0,135.99067599067598,51564.0,40.065268065268064,116794.0,90.74902874902875,38.462,50.774,0.7575109460181654,1.0227272727272727
plant039_rgb_class_watershed,15,4176,337.295,338.094,0.709,451732.0,108.17337164750958,697202.0,166.95450191570882,164597.0,39.41499042145594,437823.0,104.84267241379311,64.418,96.540,0.6672612879713593,1.1095890410958904
plant040_rgb_class_watershed,1,3264,305.665,142.862,0.657,334522.0,102.48835784313725,518177.0,158.75520833333334,137300.0,42.064950980392155,329977.0,101.09589460784314,54.803,90.028,0.6087369550813705,0.625
plant040_rgb_class_watershed,2,2797,258.927,160.140,0.577,278506.0,99.57311405076868,439630.0,157.17912048623526,86880.0,31.06185198426886,268357.0,95.94458348230246,47.088,87.298,0.5393917170674756,0.5581395348837209
plant040_rgb_class_watershed,3,2443,188.583,209.285,0.781,250621.0,102.58739255014326,388717.0,159.11461318051576,77996.0,31.92632009823987,239127.0,97.88252148997135,51.000,65.000,0.7846153846153846,1.2352941176470589
plant040_rgb_class_watershed,4,1531,302.301,215.928,0.864,146138.0,95.45264532984977,225940.0,147.57674722403658,57478.0,37.54278249510124,143183.0,93.52253429131287,40.796,58.523,0.6970852572913807,0.8363636363636363
plant040_rgb_class_watershed,5,1788,366.501,212.892,0.504,173445.0,97.00503355704699,272225.0,152.25111856823267,75377.0,42.157158836689035,173692.0,97.14317673378076,34.054,65.620,0.5189496141223701,1.7567567567567568
plant040_rgb_class_watershed,6,776,253.586,227.286,0.882,74759.0,96.3389175257732,115362.0,148.66237113402062,30407.0,39.18427835051546,73527.0,94.75128865979381,31.192,37.202,0.8384475668669017,1.03125
plant040_rgb_class_watershed,7,692,280.136,239.977,0.698,70670.0,102.1242774566474,104472.0,150.97109826589596,35714.0,51.60982658959538,70275.0,101.55346820809248,25.456,38.949,0.6535739179184376,0.8611111111111112
plant040_rgb_class_watershed,8,2556,352.331,246.970,0.512,237435.0,92.89319248826291,383901.0,150.19600938967136,74388.0,29.103286384976524,231925.0,90.73748043818466,42.397,81.394,0.520886511830365,1.8181818181818181
plant040_rgb_class_watershed,9,2627,209.160,258.027,0.842,251383.0,95.69242481918538,404147.0,153.84354777312524,62084.0,23.633041492196423,239202.0,91.05519604111153,54.042,66.098,0.8176018377399754,1.0862068965517242
plant040_rgb_class_watershed,10,1117,255.447,269.335,0.933,105297.0,94.26768128916741,168187.0,150.5702775290958,35944.0,32.17905102954342,103136.0,92.33303491495076,37.838,45.453,0.832452212583125,0.95
plant040_rgb_class_watershed,11,540,311.189,266.307,0.876,46365.0,85.86111111111111,72833.0,134.8759259259259,18982.0,35.15185185185185,46054.0,85.28518518518518,24.749,33.541,0.737864787372622,1.1785714285714286
plant040_rgb_class_watershed,12,2855,332.486,308.793,0.607,288883.0,101.18493870402803,447771.0,156.83782837127845,101296.0,35.48021015761822,279316.0,97.8339754816112,49.424,85.604,0.5773527992747944,1.2
plant040_rgb_class_watershed,13,1720,244.622,312.184,0.908,160661.0,93.40755813953488,255133.0,148.3331395348837,79333.0,46.12383720930232,165033.0,95.94941860465116,44.575,51.894,0.8589615489244883,0.9183673469387755
plant042_rgb_class_watershed,1,5573,161.352,127.975,0.547,595494.0,106.85340032298582,915897.0,164.34541539565762,257489.0,46.202942759734434,589617.0,105.7988516059573,66.756,126.036,0.52966303603522,0.8130841121495327
plant042_rgb_class_watershed,2,5333,334.053,148.864,0.677,534040.0,100.13875867241703,856036.0,160.51678229889367,217092.0,40.70729420588787,535719.0,100.4535908494281,72.890,112.161,0.6498692768638719,0.8350515463917526
plant042_rgb_class_watershed,3,2328,224.559,153.814,0.587,218416.0,93.8213058419244,360182.0,154.71735395189003,88847.0,38.164518900343644,222480.0,95.56701030927834,47.949,74.041,0.6476031638508964,0.6901408450704225
plant042_rgb_class_watershed,4,1253,280.151,154.470,0.648,126253.0,100.76057462090982,202927.0,161.95291300877892,46906.0,37.43495610534717,125359.0,100.04708699122106,33.941,53.814,0.6307059974731641,0.8541666666666666
plant042_rgb_class_watershed,5,2481,261.327,188.982,0.765,228445.0,92.07779121322048,367076.0,147.95485691253526,60783.0,24.499395405078598,218748.0,88.16928657799275,57.551,78.090,0.7369815240096355,0.7662337662337663
plant042_rgb_class_watershed,6,1361,190.905,208.657,0.749,132145.0,97.0940484937546,201859.0,148.3166789125643,52610.0,38.65613519470977,128870.0,94.68772961058046,37.477,49.244,0.7610356481348023,1.0217391304347827
plant042_rgb_class_watershed,7,4874,111.967,232.513,0.607,489616.0,100.45465736561346,778541.0,159.73348379154697,166325.0,34.124948707427166,478162.0,98.10463684858432,64.760,119.854,0.5403221401511478,1.8153846153846154
plant042_rgb_class_watershed,8,862,315.675,219.494,0.597,85967.0,99.72969837587007,132968.0,154.2552204176334,35902.0,41.64965197215777,84931.0,98.52784222737819,28.000,47.885,0.5847308452276678,1.5
plant042_rgb_class_watershed,9,1108,211.405,232.562,0.742,99911.0,90.17238267148015,165348.0,149.23104693140795,37027.0,33.417870036101085,100775.0,90.95216606498195,35.310,51.865,0.6808010318470155,1.0888888888888888
plant042_rgb_class_watershed,10,5301,378.508,245.034,0.642,571808.0,107.86794944350123,890586.0,168.00339558573853,261577.0,49.34484059611394,574652.0,108.40445199019052,67.442,104.561,0.6450043429828598,1.5147058823529411
plant042_rgb_class_watershed,11,1051,274.609,242.034,0.801,101776.0,96.837297811608,162940.0,155.03330161750714,45904.0,43.67649857278782,103548.0,98.52331113225499,34.471,45.222,0.7622656146945707,0.8372093023255814
plant042_rgb_class_watershed,12,2081,237.956,258.322,0.558,209815.0,100.82412301777991,315638.0,151.67611725132147,100881.0,48.47717443536761,208790.0,100.33157135992312,41.935,75.961,0.5520578033621061,0.7183098591549296
plant042_rgb_class_watershed,13,641,309.199,244.778,0.729,61213.0,95.49609984399376,92633.0,144.5132605304212,29612.0,46.19656786271451,61135.0,95.37441497659907,23.000,37.443,0.6142622542332785,1.3478260869565217
plant042_rgb_class_watershed,14,3521,173.562,298.298,0.748,332932.0,94.5560920193127,534980.0,151.93978983243397,122613.0,34.82362965066742,330151.0,93.76625958534507,59.979,97.617,0.6144362733845982,0.7721518987341772
plant042_rgb_class_watershed,15,4462,114.292,307.229,0.821,504392.0,113.04168534289556,763279.0,171.06207978484986,187364.0,41.99103541012999,485030.0,108.70237561631555,71.000,90.427,0.7851657554580987,0.8765432098765432
plant042_rgb_class_watershed,16,4035,258.851,311.743,0.885,399183.0,98.93011152416356,632877.0,156.84684014869887,126233.0,31.284510532837672,386122.0,95.69318463444857,72.480,89.694,0.8080760388614949,1.1066666666666667
plant042_rgb_class_watershed,17,3449,330.951,334.377,0.662,340584.0,98.74862278921427,546281.0,158.38822847202087,132005.0,38.2734125833575,339631.0,98.47231081472891,56.085,88.408,0.6343826254829578,0.9305555555555556
plant042_rgb_class_watershed,18,5039,223.605,387.820,0.636,535368.0,106.24488985909903,835103.0,165.72792220678707,165203.0,32.7848779519746,511912.0,101.58999801547927,66.948,104.235,0.6422756022837677,0.6699029126213593
plant043_rgb_class_watershed,1,4799,330.566,101.380,0.616,528551.0,110.13773702854762,818340.0,170.5232340070848,167676.0,34.93977912065014,504874.0,105.20400083350698,62.641,113.772,0.5505882041908731,0.5625
plant043_rgb_class_watershed,2,5809,268.329,110.083,0.688,644564.0,110.95954553279394,992735.0,170.89602341194697,213221.0,36.705284902737134,616855.0,106.18953348252711,72.013,107.205,0.6717314336315763,0.7087378640776699
plant043_rgb_class_watershed,3,5029,401.792,160.064,0.664,509887.0,101.38934181745874,817347.0,162.52674487969776,160745.0,31.96361105587592,496038.0,98.6355140186916,66.284,100.896,0.6569514069314448,0.9425287356321839
plant043_rgb_class_watershed,4,5937,170.654,181.178,0.564,651244.0,109.69243725787435,987702.0,166.36382011116726,225768.0,38.027286508337546,621578.0,104.69563752737072,73.251,145.121,0.5047580223046302,1.5411764705882354
plant043_rgb_class_watershed,5,2130,269.099,181.162,0.617,213372.0,100.17464788732394,329008.0,154.4638497652582,66967.0,31.439906103286386,203130.0,95.36619718309859,47.347,72.670,0.6515270234325151,1.0166666666666666
plant043_rgb_class_watershed,6,2101,330.291,196.652,0.703,211885.0,100.84959543074726,337514.0,160.64445502141837,56437.0,26.86197049024274,201946.0,96.1189909566873,44.773,69.376,0.6453636317743824,0.6865671641791045
plant043_rgb_class_watershed,7,1285,368.823,217.987,0.830,119928.0,93.32918287937743,181267.0,141.063813229572,51948.0,40.42645914396887,117712.0,91.60466926070039,39.694,50.210,0.790573113424278,1.0
plant043_rgb_class_watershed,8,2607,297.862,235.951,0.683,276104.0,105.90870732642884,400047.0,153.4510932105869,94357.0,36.19370924434216,256837.0,98.51822017644803,55.641,89.443,0.6220798118673706,1.4285714285714286
plant043_rgb_class_watershed,9,2839,427.435,246.202,0.828,257192.0,90.59246213455442,424842.0,149.64494540331103,106905.0,37.65586474110602,262966.0,92.62627685804861,53.062,69.051,0.768446432519016,1.2363636363636363
plant043_rgb_class_watershed,10,4195,224.135,255.547,0.544,433820.0,103.41358760429083,664247.0,158.3425506555423,92787.0,22.118474374255065,396925.0,94.61859356376638,61.183,100.185,0.6106981103775464,1.564516129032258
plant043_rgb_class_watershed,11,3179,366.187,263.095,0.753,302250.0,95.07706826045927,497775.0,156.58225857187796,60397.0,18.99874174268638,286817.0,90.22239698018245,59.514,78.032,0.7626891039872904,1.2666666666666666
plant043_rgb_class_watershed,12,1311,302.172,276.513,0.576,121234.0,92.4744469870328,186290.0,142.09763539282991,39077.0,29.80701754385965,115537.0,88.12890922959573,33.000,61.685,0.5349788456647647,1.7575757575757576
plant043_rgb_class_watershed,13,3806,388.020,313.797,0.740,380754.0,100.04046242774567,617256.0,162.1797162375197,77673.0,20.40803993694167,358551.0,94.20677877036259,64.493,87.846,0.7341511515844653,1.2615384615384615
plant043_rgb_class_watershed,14,1492,278.623,328.877,0.438,139992.0,93.828418230563,221999.0,148.79289544235925,29865.0,20.016756032171582,130603.0,87.53552278820375,32.759,74.545,0.43945553486368155,0.5
plant043_rgb_class_watershed,15,2283,326.179,333.239,0.700,211997.0,92.85895751204555,325539.0,142.59264126149802,116618.0,51.08147174770039,218068.0,95.51817783618047,46.521,72.801,0.6390199474806072,0.7246376811594203
plant043_rgb_class_watershed,16,5780,234.125,350.991,0.814,553294.0,95.72560553633218,876162.0,151.58512110726645,120053.0,20.770415224913496,516509.0,89.36141868512111,94.286,103.092,0.9145784655012892,1.0098039215686274
plant043_rgb_class_watershed,17,1322,394.101,379.910,0.458,154030.0,116.51285930408471,185907.0,140.62556732223902,21906.0,16.57034795763994,120617.0,91.23827534039334,34.150,64.405,0.5302315203841,0.9824561403508771
plant044_rgb_class_watershed,1,4462,237.501,190.074,0.685,421722.0,94.51411922904528,676646.0,151.64634692962798,124744.0,27.956969968623934,407683.0,91.3677722994173,70.225,100.245,0.7005329868621604,0.7244897959183674
plant044_rgb_class_watershed,2,916,284.224,168.767,0.757,102682.0,112.09825327510917,118752.0,129.64192139737992,17488.0,19.09170305676856,79644.0,86.9475982532751,33.964,50.990,0.666079367035484,0.9
plant044_rgb_class_watershed,3,1309,182.267,176.557,0.715,161059.0,123.03972498090145,185883.0,142.00458365164246,25726.0,19.653170359052712,124215.0,94.89304812834224,37.768,55.109,0.6853342418053512,1.3846153846153846
plant044_rgb_class_watershed,4,121,305.566,163.657,0.895,12647.0,104.52066115702479,14753.0,121.92561983471074,2503.0,20.68595041322314,9965.0,82.35537190082644,12.524,15.232,0.8222411183718461,0.9285714285714286
plant044_rgb_class_watershed,5,4398,313.053,226.816,0.826,443392.0,100.81673487949068,702576.0,159.74897680763985,128522.0,29.22282855843565,424846.0,96.59981809913597,72.169,88.814,0.8125791416954518,0.9629629629629629
plant044_rgb_class_watershed,6,108,157.231,201.750,0.552,11624.0,107.62962962962963,13527.0,125.25,3286.0,30.425925925925927,9481.0,87.78703703703704,9.844,16.553,0.594714581916533,0.7333333333333333
plant044_rgb_class_watershed,7,5067,116.784,237.986,0.644,517834.0,102.19755279257943,819903.0,161.8123149792777,170750.0,33.69844089204658,502816.0,99.23347148213934,66.815,104.005,0.6424266339439336,1.0365853658536586
plant044_rgb_class_watershed,8,2591,202.641,248.784,0.490,249177.0,96.17020455422617,406267.0,156.79930528753377,89594.0,34.578927055191045,248356.0,95.8533384793516,44.248,86.122,0.513787809104343,0.5714285714285714
plant044_rgb_class_watershed,9,1166,171.762,256.437,0.429,97217.0,83.37650085763293,161393.0,138.41595197255575,27544.0,23.62264150943396,95367.0,81.78987993138936,29.096,63.977,0.4547890050899735,0.5333333333333333
plant044_rgb_class_watershed,10,426,233.697,258.176,0.421,31608.0,74.19953051643192,47188.0,110.7699530516432,6067.0,14.241784037558686,28288.0,66.40375586854461,18.503,39.560,0.46771738424239606,0.5
plant044_rgb_class_watershed,11,1662,279.099,275.027,0.803,148058.0,89.08423586040915,243522.0,146.5234657039711,47430.0,28.537906137184116,146350.0,88.05655836341757,46.000,58.310,0.7888934916555407,1.2608695652173914
plant044_rgb_class_watershed,12,2337,318.578,299.958,0.724,212426.0,90.89687633718442,355219.0,151.99786050492085,48099.0,20.581514762516047,205240.0,87.82199400941379,49.780,65.513,0.7598429153583831,1.2549019607843137
plant044_rgb_class_watershed,13,1138,235.297,301.646,0.709,110965.0,97.50878734622144,165666.0,145.57644991212655,47311.0,41.573813708260104,107973.0,94.87961335676626,34.162,51.088,0.6686913555407358,0.9787234042553191
plant044_rgb_class_watershed,14,1310,203.492,314.985,0.516,119350.0,91.10687022900764,187834.0,143.3847328244275,46360.0,35.38931297709924,117831.0,89.94732824427481,33.787,64.475,0.5240324302234292,0.5932203389830508
plant044_rgb_class_watershed,15,919,168.771,306.625,0.896,88063.0,95.82480957562568,136552.0,148.58759521218715,40581.0,44.15778019586507,88405.0,96.19695321001088,31.771,39.051,0.8135747460777021,1.0625
plant044_rgb_class_watershed,16,5391,257.581,356.307,0.610,515449.0,95.61287330736413,814597.0,151.10313485438695,99025.0,18.368577258393618,476329.0,88.35633463179373,67.873,118.533,0.5726113438226302,0.6448598130841121
plant044_rgb_class_watershed,17,1559,177.145,343.852,0.806,142114.0,91.15715202052598,243258.0,156.03527902501602,24174.0,15.506093649775497,136487.0,87.54778704297627,43.263,55.758,0.7758976639657758,0.9591836734693877
plant044_rgb_class_watershed,18,2616,134.583,355.357,0.797,251768.0,96.24159021406727,415352.0,158.7737003058104,55798.0,21.329510703363916,240983.0,92.11888379204893,56.940,72.236,0.7882591660756909,1.1724137931034482
plant044_rgb_class_watershed,19,1961,208.102,375.653,0.680,172194.0,87.80928097909229,286922.0,146.3141254462009,56169.0,28.643039265680777,171762.0,87.58898521162672,43.487,63.325,0.6867272874477774,0.7213114754098361
